subject,experiment,session,sync_txt
R1563T,DBOY1,1,/data/eeg/R1563T/eeg.noreref/DBOY1_1.sync.txt
R1564J,DBOY1,0,/data/eeg/R1564J/eeg.noreref/DBOY1_0.sync.txt
R1565T,DBOY1,0,/data/eeg/R1565T/eeg.noreref/DBOY1_0.sync.txt
R1565T,FR1,0,/data/eeg/R1565T/eeg.noreref/FR1_0.sync.txt
R1566D,RepFR1,1,/data/eeg/R1566D/eeg.noreref/RepFR1_1.sync.txt
R1566D,RepFR1,3,/data/eeg/R1566D/eeg.noreref/RepFR1_3.sync.txt
R1566D,RepFR1,4,/data/eeg/R1566D/eeg.noreref/RepFR1_4.sync.txt
R1567T,DBOY1,0,/data/eeg/R1567T/eeg.noreref/DBOY1_0.sync.txt
R1567T,DBOY1,1,/data/eeg/R1567T/eeg.noreref/DBOY1_1.sync.txt
R1568E,RepFR1,0,/data/eeg/R1568E/eeg.noreref/RepFR1_0.sync.txt
R1568E,RepFR1,1,/data/eeg/R1568E/eeg.noreref/RepFR1_1.sync.txt
R1569T,DBOY1,0,/data/eeg/R1569T/eeg.noreref/DBOY1_0.sync.txt
R1569T,DBOY1,1,/data/eeg/R1569T/eeg.noreref/DBOY1_1.sync.txt
R1569T,FR1,0,/data/eeg/R1569T/eeg.noreref/FR1_0.sync.txt
R1570T,DBOY1,0,/data/eeg/R1570T/eeg.noreref/DBOY1_0.sync.txt
R1570T,DBOY1,1,/data/eeg/R1570T/eeg.noreref/DBOY1_1.sync.txt
R1571T,DBOY1,0,/data/eeg/R1571T/eeg.noreref/DBOY1_0.sync.txt
R1571T,DBOY1,1,/data/eeg/R1571T/eeg.noreref/DBOY1_1.sync.txt
R1571T,FR1,0,/data/eeg/R1571T/eeg.noreref/FR1_0.sync.txt
R1572T,DBOY1,0,/data/eeg/R1572T/eeg.noreref/DBOY1_0.sync.txt
R1572T,DBOY1,1,/data/eeg/R1572T/eeg.noreref/DBOY1_1.sync.txt
R1572T,DBOY1,2,/data/eeg/R1572T/eeg.noreref/DBOY1_2.sync.txt
R1572T,FR1,0,/data/eeg/R1572T/eeg.noreref/FR1_0.sync.txt
R1573T,DBOY1,0,/data/eeg/R1573T/eeg.noreref/DBOY1_0.sync.txt
R1573T,FR1,0,/data/eeg/R1573T/eeg.noreref/FR1_0.sync.txt
R1575E_1,DBOY1,0,/data/eeg/R1575E_1/eeg.noreref/DBOY1_0.sync.txt
R1577T,RepFR1,0,/data/eeg/R1577T/eeg.noreref/RepFR1_0.sync.txt
R1582E,RepFR1,0,/data/eeg/R1582E/eeg.noreref/RepFR1_0.sync.txt
R1582E,RepFR1,1,/data/eeg/R1582E/eeg.noreref/RepFR1_1.sync.txt
R1582E,RepFR1,2,/data/eeg/R1582E/eeg.noreref/RepFR1_2.sync.txt
R1585E,DBOY1,0,/data/eeg/R1585E/eeg.noreref/DBOY1_0.sync.txt
R1593D,RepFR1,0,/data/eeg/R1593D/eeg.noreref/RepFR1_0.sync.txt
R1593D,RepFR1,1,/data/eeg/R1593D/eeg.noreref/RepFR1_1.sync.txt
R1593D,RepFR1,2,/data/eeg/R1593D/eeg.noreref/RepFR1_2.sync.txt
R1593D,RepFR1,4,/data/eeg/R1593D/eeg.noreref/RepFR1_4.sync.txt
R1593D,RepFR1,5,/data/eeg/R1593D/eeg.noreref/RepFR1_5.sync.txt
R1593D,RepFR1,6,/data/eeg/R1593D/eeg.noreref/RepFR1_6.sync.txt
R1598E,DBOY1,0,/data/eeg/R1598E/eeg.noreref/DBOY1_0.sync.txt
R2012P_1,R2012P,1,/data/eeg/R2012P_1/eeg.noreref/R2012P_1.sync.txt
R2015P_1,R2015P,1,/data/eeg/R2015P_1/eeg.noreref/R2015P_1.sync.txt
TJ036,session,0,/data/eeg/TJ036/eeg.noreref/TJ036_10Jan12_1413.075.076.tones2.session_0.sync.txt
TJ036,session,1,/data/eeg/TJ036/eeg.noreref/TJ036_10Jan12_1413.075.076.tones2.session_1.sync.txt
TJ038_1,pyFR,1of2,/data/eeg/TJ038_1/eeg.noreref/TJ038_1_09Mar12_1206.155.156.pyFR_1of2.sync.txt
TJ038_1,pyFR,2of2,/data/eeg/TJ038_1/eeg.noreref/TJ038_1_09Mar12_1310.155.156.pyFR_2of2.sync.txt
TJ039,session,0,/data/eeg/TJ039/eeg.noreref/TJ039_11May12_1746.148.149.tones2.1.session_0.sync.txt
TJ039,session,1,/data/eeg/TJ039/eeg.noreref/TJ039_11May12_1746.148.149.tones2.1.session_1.sync.txt
TJ039,session,2,/data/eeg/TJ039/eeg.noreref/TJ039_11May12_1837.148.149.tones2.1.session_2.sync.txt
TJ039,session,3,/data/eeg/TJ039/eeg.noreref/TJ039_11May12_1837.148.149.tones2.1.session_3.sync.txt
TJ039,session,4,/data/eeg/TJ039/eeg.noreref/TJ039_19May12_1845.148.149.tones2.1.session_4.sync.txt
TJ039,session,5,/data/eeg/TJ039/eeg.noreref/TJ039_19May12_1845.148.149.tones2.1.session_5.sync.txt
TJ039,session,6,/data/eeg/TJ039/eeg.noreref/TJ039_19May12_1845.148.149.tones2.1.session_6.sync.txt
TJ039,session,7,/data/eeg/TJ039/eeg.noreref/TJ039_19May12_1845.148.149.tones2.1.session_7.sync.txt
TJ039,pyFR,1of2,/data/eeg/TJ039/eeg.noreref/TJ039_20May12_1508.148.149.pyFR_1of2.sync.txt
TJ039,pyFR,2of2,/data/eeg/TJ039/eeg.noreref/TJ039_20May12_1624.148.149.pyFR_2of2.sync.txt
TJ039,pyFR,1of3,/data/eeg/TJ039/eeg.noreref/TJ039_21May12_1445.148.149.pyFR_1of3.sync.txt
TJ039,pyFR,2of3,/data/eeg/TJ039/eeg.noreref/TJ039_21May12_1615.148.149.pyFR_2of3.sync.txt
TJ041_2,prob,sel2,/data/eeg/TJ041_2/eeg.noreref/TJ041_2_06Jun12_1535.097.098.prob_sel2.sync.txt
TJ045,prob,sel2,/data/eeg/TJ045/eeg.noreref/TJ045_26Jun12_1659.090.091.prob_sel2.sync.txt
TJ045_1,prob,sel2,/data/eeg/TJ045_1/eeg.noreref/TJ045_1_27Jun12_1452.065.066.prob_sel2.sync.txt
TJ045_1,prob,sel2,/data/eeg/TJ045_1/eeg.noreref/TJ045_1_27Jun12_1941.065.066.prob_sel2.sync.txt
TJ046_1,prob,sel2,/data/eeg/TJ046_1/eeg.noreref/TJ046_1_21Aug12_1511.063.064.prob_sel2.sync.txt
TJ046_1,prob,sel2,/data/eeg/TJ046_1/eeg.noreref/TJ046_1_21Aug12_1558.063.064.prob_sel2.sync.txt
TJ046_1,prob,sel2,/data/eeg/TJ046_1/eeg.noreref/TJ046_1_22Aug12_1618.063.064.prob_sel2.sync.txt
TJ046_1,prob,sel2,/data/eeg/TJ046_1/eeg.noreref/TJ046_1_25Aug12_1147.063.064.prob_sel2.sync.txt
TJ048,prob,sel2,/data/eeg/TJ048/eeg.noreref/TJ048_20Sep12_1439.107.108.prob_sel2.sync.txt
TJ050,prob,sel2,/data/eeg/TJ050/eeg.noreref/TJ050_12Oct12_1047.037.038.prob_sel2.sync.txt
TJ050,prob,sel2,/data/eeg/TJ050/eeg.noreref/TJ050_15Oct12_1052.037.038.prob_sel2.sync.txt
TJ051,trackball,1,/data/eeg/TJ051/eeg.noreref/TJ051_05Nov12_1259.065.066.trackball_1.sync.txt
TJ052,prob,sel2,/data/eeg/TJ052/eeg.noreref/TJ052_12Dec12_1819.085.086.prob_sel2.sync.txt
TJ052_old,prob,sel2,/data/eeg/TJ052_old/eeg.noreref/TJ052_12Dec12_1819.085.086.prob_sel2.sync.txt
TJ055,pyFR,1,/data/eeg/TJ055/eeg.noreref/TJ055_10Feb13_1125.103.104.pyFR_1.sync.txt
TJ055,pyFR,2,/data/eeg/TJ055/eeg.noreref/TJ055_10Feb13_1125.103.104.pyFR_2.sync.txt
TJ062,trackball,1,/data/eeg/TJ062/eeg.noreref/TJ062_20May13_1356.099.100.trackball_1.sync.txt
TJ062_2,trackball,1,/data/eeg/TJ062_2/eeg.noreref/TJ062_2_23May13_1446.067.068.trackball_1.sync.txt
TJ064,trackball,1,/data/eeg/TJ064/eeg.noreref/TJ064_11Jun13_1128.067.068.trackball_1.sync.txt
TJ064,trackball,1,/data/eeg/TJ064/eeg.noreref/TJ064_13Jun13_1131.067.068.trackball_1.sync.txt
TJ074_1,trackball,0,/data/eeg/TJ074_1/eeg.noreref/TJ074_1_08Apr14_1441.111.112.trackball_0.sync.txt
TJ074_1,trackball,1,/data/eeg/TJ074_1/eeg.noreref/TJ074_1_08Apr14_1441.111.112.trackball_1.sync.txt
TJ082,YC1,0,/data/eeg/TJ082/eeg.noreref/TJ082_24Aug14_1811.112.113.YC1_0.sync.txt
TJ082,bigT,0,/data/eeg/TJ082/eeg.noreref/TJ082_31Aug14_1336.112.113.bigT_0.sync.txt
TJ082,pyFR,0,/data/eeg/TJ082/eeg.noreref/TJ082_31Aug14_1336.112.113.pyFR_0.sync.txt
TJ083,pyFR,0,/data/eeg/TJ083/eeg.noreref/TJ083_23Aug14_1214.123.124.pyFR_0.sync.txt
TJ083,YC1,0,/data/eeg/TJ083/eeg.noreref/TJ083_23Aug14_1425.123.124.YC1_0.sync.txt
TJ083,FR1,0,/data/eeg/TJ083/eeg.noreref/TJ083_24Aug14_1632.123.124.FR1_0.sync.txt
TJ083,FR2,0,/data/eeg/TJ083/eeg.noreref/TJ083_26Aug14_0956.123.124.FR2_0.sync.txt
TJ083,train,2,/data/eeg/TJ083/eeg.noreref/TJ083_31Aug14_1552.123.124.train_2.sync.txt
TJ083,FR1,2,/data/eeg/TJ083/eeg.noreref/TJ083_30Aug14_1141.123.124.FR1_2.sync.txt
TJ083,train,1,/data/eeg/TJ083/eeg.noreref/TJ083_30Aug14_1141.123.124.train_1.sync.txt
TJ083,BigT,0,/data/eeg/TJ083/eeg.noreref/TJ083_29Aug14_1209.123.124.BigT_0.sync.txt
TJ083,YC2,0,/data/eeg/TJ083/eeg.noreref/TJ083_28Aug14_1323.123.124.YC2_0.sync.txt
TJ083,YC2,0,/data/eeg/TJ083/eeg.noreref/TJ083_28Aug14_1234.123.124.YC2_0.sync.txt
TJ083,YC1,1,/data/eeg/TJ083/eeg.noreref/TJ083_26Aug14_1515.123.124.YC1_1.sync.txt
TJ084,trackball,2,/data/eeg/TJ084/eeg.noreref/TJ084_11Nov14_1414.093.094.trackball_2.sync.txt
TJ085,train,0,/data/eeg/TJ085/eeg.noreref/TJ085_20Nov14_1610.121.122.train_0.sync.txt
TJ086,PS,1,/data/eeg/TJ086/eeg.noreref/TJ086_11Jun15_0937.081.082.PS_1.sync.txt
TJ086,PS,2,/data/eeg/TJ086/eeg.noreref/TJ086_11Jun15_0937.081.082.PS_2.sync.txt
TJ086,trackball,3,/data/eeg/TJ086/eeg.noreref/TJ086_06Jun15_1106.081.082.trackball_3.sync.txt
TJ086,trackball,4,/data/eeg/TJ086/eeg.noreref/TJ086_06Jun15_1106.081.082.trackball_4.sync.txt
TJ086,trackball,5,/data/eeg/TJ086/eeg.noreref/TJ086_08Jun15_1145.081.082.trackball_5.sync.txt
TJ086,FR1,0,/data/eeg/TJ086/eeg.noreref/TJ086_06Jun15_1514.081.082.FR1_0.sync.txt
TJ086,FR1,1,/data/eeg/TJ086/eeg.noreref/TJ086_07Jun15_1132.081.082.FR1_1.sync.txt
TJ086,trackball,6,/data/eeg/TJ086/eeg.noreref/TJ086_08Jun15_1145.081.082.trackball_6.sync.txt
TJ086,FR2,0,/data/eeg/TJ086/eeg.noreref/TJ086_08Jun15_1310.081.082.FR2_0.sync.txt
TJ086,trackball,0,/data/eeg/TJ086/eeg.noreref/TJ086_28May15_0950.081.082.trackball_0.sync.txt
TJ086,YC1,0,/data/eeg/TJ086/eeg.noreref/TJ086_29May15_1417.081.082.YC1_0.sync.txt
TJ086,trackball,1,/data/eeg/TJ086/eeg.noreref/TJ086_29May15_1417.081.082.trackball_1.sync.txt
TJ086,trackball,2,/data/eeg/TJ086/eeg.noreref/TJ086_29May15_1417.081.082.trackball_2.sync.txt
TJ087,trackball,0,/data/eeg/TJ087/eeg.noreref/TJ087_01Aug15_1316.161.162.trackball_0.sync.txt
TJ087,trackball,1,/data/eeg/TJ087/eeg.noreref/TJ087_02Aug15_1129.161.162.trackball_1.sync.txt
TJ087,train,0,/data/eeg/TJ087/eeg.noreref/TJ087_02Aug15_1129.161.162.train_0.sync.txt
TJ088,FR1,0,/data/eeg/TJ088/eeg.noreref/TJ088_FR1_0_17May16_1359.026.027.FR1_0.sync.txt
UP033,trackball,0,/data/eeg/UP033/eeg.noreref/UP033_07Feb13_1516.061.062.trackball_0.sync.txt
UP033,trackball,1,/data/eeg/UP033/eeg.noreref/UP033_07Feb13_1516.061.062.trackball_1.sync.txt
UP033,trackball,2,/data/eeg/UP033/eeg.noreref/UP033_13Feb13_1843.061.062.trackball_2.sync.txt
UP033,trackball,3,/data/eeg/UP033/eeg.noreref/UP033_13Feb13_1843.061.062.trackball_3.sync.txt
UP045,trackball,5,/data/eeg/UP045/eeg.noreref/UP045_01Aug14_1051.076.077.trackball_5.sync.txt
UP045,PA3,0,/data/eeg/UP045/eeg.noreref/UP045_02Aug14_1444.076.077.PA3_0.sync.txt
UP045,PA3,1,/data/eeg/UP045/eeg.noreref/UP045_04Aug14_1348.076.077.PA3_1.sync.txt
UP045,motormap,0,/data/eeg/UP045/eeg.noreref/UP045_12Jul14_1312.076.077.motormap_0.sync.txt
UP045,motormap,1,/data/eeg/UP045/eeg.noreref/UP045_13Jul14_1249.076.077.motormap_1.sync.txt
UP045,pyFR,0,/data/eeg/UP045/eeg.noreref/UP045_14Jul14_1148.076.077.pyFR_0.sync.txt
UP045,pyFR,1,/data/eeg/UP045/eeg.noreref/UP045_15Jul14_1337.076.077.pyFR_1.sync.txt
UP045,motormap,2,/data/eeg/UP045/eeg.noreref/UP045_16Jul14_1039.076.077.motormap_2.sync.txt
UP045,trackball,0,/data/eeg/UP045/eeg.noreref/UP045_16Jul14_1039.076.077.trackball_0.sync.txt
UP045,motormap,3,/data/eeg/UP045/eeg.noreref/UP045_19Jul14_1438.076.077.motormap_3.sync.txt
UP045,trackball,1,/data/eeg/UP045/eeg.noreref/UP045_19Jul14_1438.076.077.trackball_1.sync.txt
UP045,pyFR,2,/data/eeg/UP045/eeg.noreref/UP045_24Jul14_1608.076.077.pyFR_2.sync.txt
UP045,pyFR,3,/data/eeg/UP045/eeg.noreref/UP045_25Jul14_1520.076.077.pyFR_3.sync.txt
UP045,motormap,4,/data/eeg/UP045/eeg.noreref/UP045_29Jul14_1411.076.077.motormap_4.sync.txt
UP045,motormap,5,/data/eeg/UP045/eeg.noreref/UP045_29Jul14_1411.076.077.motormap_5.sync.txt
UP045,trackball,2,/data/eeg/UP045/eeg.noreref/UP045_29Jul14_1411.076.077.trackball_2.sync.txt
UP045,motormap,6,/data/eeg/UP045/eeg.noreref/UP045_31Jul14_1343.076.077.motormap_6.sync.txt
UP045,trackball,4,/data/eeg/UP045/eeg.noreref/UP045_31Jul14_1343.076.077.trackball_4.sync.txt
UP046,trackball,2,/data/eeg/UP046/eeg.noreref/UP046_04Aug14_1450.104.105.trackball_2.sync.txt
UP046,pyFR,2,/data/eeg/UP046/eeg.noreref/UP046_03Aug14_1056.104.105.pyFR_2.sync.txt
UP046,train,2,/data/eeg/UP046/eeg.noreref/UP046_03Aug14_1408.104.105.train_2.sync.txt
UP046,PA3,1,/data/eeg/UP046/eeg.noreref/UP046_05Aug14_1454.104.105.PA3_1.sync.txt
UP046,trackball,3,/data/eeg/UP046/eeg.noreref/UP046_07Aug14_1021.104.105.trackball_3.sync.txt
UP046,train,3,/data/eeg/UP046/eeg.noreref/UP046_07Aug14_1021.104.105.train_3.sync.txt
UP046,motormap,0,/data/eeg/UP046/eeg.noreref/UP046_27Jul14_1115.104.105.motormap_0.sync.txt
UP046,trackball,0,/data/eeg/UP046/eeg.noreref/UP046_27Jul14_1115.104.105.trackball_0.sync.txt
UP046,pyFR,0,/data/eeg/UP046/eeg.noreref/UP046_28Jul14_1417.104.105.pyFR_0.sync.txt
UP046,motormap,1,/data/eeg/UP046/eeg.noreref/UP046_29Jul14_1104.104.105.motormap_1.sync.txt
UP046,motormap,2,/data/eeg/UP046/eeg.noreref/UP046_29Jul14_1104.104.105.motormap_2.sync.txt
UP046,trackball,1,/data/eeg/UP046/eeg.noreref/UP046_29Jul14_1104.104.105.trackball_1.sync.txt
UP046,pyFR,1,/data/eeg/UP046/eeg.noreref/UP046_30Jul14_1448.104.105.pyFR_1.sync.txt
UP046_backup,trackball,2,/data/eeg/UP046_backup/eeg.noreref/UP046_04Aug14_1450.104.105.trackball_2.sync.txt
UP046_backup,pyFR,2,/data/eeg/UP046_backup/eeg.noreref/UP046_03Aug14_1056.104.105.pyFR_2.sync.txt
UP046_backup,train,2,/data/eeg/UP046_backup/eeg.noreref/UP046_03Aug14_1408.104.105.train_2.sync.txt
UP046_backup,PA3,1,/data/eeg/UP046_backup/eeg.noreref/UP046_05Aug14_1454.104.105.PA3_1.sync.txt
UP046_backup,trackball,3,/data/eeg/UP046_backup/eeg.noreref/UP046_07Aug14_1021.104.105.trackball_3.sync.txt
UP046_backup,train,3,/data/eeg/UP046_backup/eeg.noreref/UP046_07Aug14_1021.104.105.train_3.sync.txt
UP046_backup,motormap,0,/data/eeg/UP046_backup/eeg.noreref/UP046_27Jul14_1115.104.105.motormap_0.sync.txt
UP046_backup,trackball,0,/data/eeg/UP046_backup/eeg.noreref/UP046_27Jul14_1115.104.105.trackball_0.sync.txt
UP046_backup,pyFR,0,/data/eeg/UP046_backup/eeg.noreref/UP046_28Jul14_1417.104.105.pyFR_0.sync.txt
UP046_backup,motormap,1,/data/eeg/UP046_backup/eeg.noreref/UP046_29Jul14_1104.104.105.motormap_1.sync.txt
UP046_backup,motormap,2,/data/eeg/UP046_backup/eeg.noreref/UP046_29Jul14_1104.104.105.motormap_2.sync.txt
UP046_backup,trackball,1,/data/eeg/UP046_backup/eeg.noreref/UP046_29Jul14_1104.104.105.trackball_1.sync.txt
UP046_backup,pyFR,1,/data/eeg/UP046_backup/eeg.noreref/UP046_30Jul14_1448.104.105.pyFR_1.sync.txt
UT004,FR2,1,/data/eeg/UT004/eeg.noreref/UT004a_10Jan15_1310.132.133.FR2_1.sync.txt
UT008_1,FR2,0,/data/eeg/UT008_1/eeg.noreref/UT008a_22Mar15_0921.116.117.FR2_0.sync.txt
UT010,FR2,1,/data/eeg/UT010/eeg.noreref/UT010_11May15_1055.041.042.FR2_1.sync.txt
BAD_R1127P_1,FR1,0,/data/eeg/BAD_R1127P_1/eeg.noreref/R1127P_1_FR1_0_30Jan16_1245.051.052.FR1_0.sync.txt
UT048,train,0,/data/eeg/UT048/eeg.noreref/UT048_train_0_29Mar17_1522.193.sync.txt
UT088,train,0,/data/eeg/UT088/eeg.noreref/UT088_train_0_02Mar18_1508.193.sync.txt
UT159,FR1,0,/data/eeg/UT159/eeg.noreref/UT159_FR1_0_18Jul19_1437.258.sync.txt
UT162,FR1,1,/data/eeg/UT162/eeg.noreref/UT162_FR1_1_23Aug19_1627.258.sync.txt
UT162,pyFR,stim3,/data/eeg/UT162/eeg.noreref/UT162_pyFR_stim3_0_27Aug19_1133.258.sync.txt
UT165,FR1,0,/data/eeg/UT165/eeg.noreref/UT165_FR1_0_28Aug19_1423.258.sync.txt
UT165,FR1,1,/data/eeg/UT165/eeg.noreref/UT165_FR1_1_30Aug19_0852.258.sync.txt
UT167,FR1,0,/data/eeg/UT167/eeg.noreref/UT167_FR1_0_18Sep19_1631.258.sync.txt
UT167,FR1,1,/data/eeg/UT167/eeg.noreref/UT167_FR1_1_19Sep19_1546.258.sync.txt
UT194,FR1,0,/data/eeg/UT194/eeg.noreref/UT194_FR1_0_11Mar20_1759.258.sync.txt
UT195,FR1,0,/data/eeg/UT195/eeg.noreref/UT195_FR1_0_07May20_1616.258.sync.txt
UT195,pyFR,stim3,/data/eeg/UT195/eeg.noreref/UT195_pyFR_stim3_0_14May20_1050.258.sync.txt
UT199,FR1,0,/data/eeg/UT199/eeg.noreref/UT199_FR1_0_29Jun20_1444.258.sync.txt
UT199,pyFR,stim3,/data/eeg/UT199/eeg.noreref/UT199_pyFR_stim3_0_09Jul20_0956.258.sync.txt
UT199,pyFR,stim3,/data/eeg/UT199/eeg.noreref/UT199_pyFR_stim3_0_09Jul20_0956.259.sync.txt
