subject,experiment,session,localization,montage,system_version,multiple_eegfiles,eegfile,sources_samples,eeg_samples,sources_samplerate,eeg_samplerate,equal_samples,close_samples,factor_2
R1042M,YC1,0,0,0,,False,R1042M_YC1_0_17Apr15_1510,4227118,4227118,500.0,500.0,True,True,False
R1042M,YC2,0,0,0,,False,R1042M_YC2_0_19Apr15_1421,1421098,1421098,500.0,500.0,True,True,False
R1042M,catFR1,0,0,0,,False,R1042M_catFR1_0_16Apr15_1323,2921212,2921212,500.0,500.0,True,True,False
R1042M,catFR2,0,0,0,,False,R1042M_catFR2_0_18Apr15_1328,2195074,2195074,500.0,500.0,True,True,False
R1044J,FR1,0,0,0,,False,R1044J_FR1_0_20Apr15_1247,1793000,1793000,1000.0,1000.0,True,True,False
R1044J,PS1,0,0,0,,False,R1044J_22Apr15_1045,2675000,2675000,1000.0,1000.0,True,True,False
R1044J,PS1,1,0,0,,False,R1044J_PS1_1_22Apr15_1241,1181000,1181000,1000.0,1000.0,True,True,False
R1044J,YC1,0,0,0,,False,R1044J_YC1_0_20Apr15_1544,1770000,1770000,1000.0,1000.0,True,True,False
R1044J,catFR1,0,0,0,,False,R1044J_21Apr15_0939,1406358,1406358,1000.0,1000.0,True,True,False
R1045E,FR1,0,0,0,,False,R1045E_FR1_0_04May15_1104,2916214,2916214,999.0,999.0,True,True,False
R1045E,PS1,0,0,0,,False,R1045E_04May15_1423,1858066,1858066,999.4121,999.4121,True,True,False
R1045E,YC1,0,0,0,,False,R1045E_YC1_0_01May15_1330,3508120,3508120,999.0,999.0,True,True,False
R1045E,YC1,1,0,0,,False,R1045E_YC1_1_02May15_1243,2532082,2532082,999.0,999.0,True,True,False
R1045E,catFR1,0,0,0,,False,R1045E_catFR1_0_01May15_1542,3122084,3122084,999.0,999.0,True,True,False
R1045E,catFR1,1,0,0,,False,R1045E_catFR1_1_02May15_1113,2810066,2810066,999.0,999.0,True,True,False
R1047D,YC1,1,0,0,,False,R1047D_18May15_0830,2208000,2208000,1600.0,1600.0,True,True,False
R1047D,YC2,0,0,0,,False,R1047D_YC2_0_19May15_1426,1824000,1824000,1600.0,1600.0,True,True,False
R1048E,FR1,0,0,0,,False,R1048E_FR1_0_24May15_1146,1830220,1830220,500.0,500.0,True,True,False
R1048E,FR2,0,0,1,,False,R1048E_1_27May15_1027,904192,904192,256.0,256.0,True,True,False
R1048E,YC1,0,0,0,,False,R1048E_YC1_0_23May15_1330,1475124,1475124,500.0,500.0,True,True,False
R1049J,FR1,0,0,0,1.0,False,R1049J_FR1_0_19May15_1013,3105000,3105000,1000.0,1000.0,True,True,False
R1049J,YC1,0,0,0,,False,R1049J_YC1_0_18May15_1414,3696000,3696000,1000.0,1000.0,True,True,False
R1049J,YC1,1,0,0,,False,R1049J_YC1_1_20May15_1049,3957000,3957000,1000.0,1000.0,True,True,False
R1050M,FR1,0,0,0,,False,R1050M_FR1_0_02Jun15_1026,1573180,1573180,500.0,500.0,True,True,False
R1050M,FR2,0,0,0,,False,R1050M_FR2_0_04Jun15_1723,2015146,2015146,500.0,500.0,True,True,False
R1050M,PAL1,0,0,0,,False,R1050M_PAL1_0_02Jun15_1705,1664096,1664096,500.0,500.0,True,True,False
R1050M,PAL2,0,0,0,,False,R1050M_PAL2_0_04Jun15_2034,975086,975086,500.0,500.0,True,True,False
R1050M,PS1,0,0,0,,False,R1050M_PS1_0_04Jun15_1635,1326136,1326136,500.0,500.0,True,True,False
R1050M,PS2,0,0,0,,False,R1050M_PS2_0_04Jun15_2008,758030,758030,500.0,500.0,True,True,False
R1050M,PS3,0,0,0,,False,R1050M_PS3_0_04Jun15_2107,805154,805154,500.0,500.0,True,True,False
R1050M,YC1,0,0,0,,False,R1050M_YC1_0_02Jun15_1801,949144,949144,500.0,500.0,True,True,False
R1050M,YC2,0,0,0,,False,R1050M_YC2_0_06Jun15_1246,720188,720188,500.0,500.0,True,True,False
R1050M,catFR1,0,0,0,,False,R1050M_catFR1_0_02Jun15_1945,1527008,1527008,500.0,500.0,True,True,False
R1050M,catFR2,0,0,0,,False,R1050M_catFR2_0_06Jun15_1145,1791188,1791188,500.0,500.0,True,True,False
R1051J,FR1,0,0,0,,False,R1051J_FR1_0_11Jul15_1115,6336000,6336000,2000.0,2000.0,True,True,False
R1051J,FR1,1,0,0,,False,R1051J_FR1_1_12Jul15_1040,6136000,6136000,2000.0,2000.0,True,True,False
R1051J,FR1,2,0,0,,False,R1051J_FR1_2_20Jul15_0954,14400000,14400000,2000.0,2000.0,True,True,False
R1051J,PS1,0,0,0,,False,R1051J_PS1_0_13Jul15_1446,10640000,10640000,2000.0,2000.0,True,True,False
R1051J,PS1,1,0,0,,False,R1051J_PS1_1_17Jul15_1205,14400000,14400000,2000.0,2000.0,True,True,False
R1051J,PS3,0,0,0,,False,R1051J_PS3_0_13Jul15_1446,10640000,10640000,2000.0,2000.0,True,True,False
R1051J,PS3,1,0,0,,False,R1051J_PS3_1_17Jul15_1405,8646000,8646000,2000.0,2000.0,True,True,False
R1051J,YC1,0,0,0,,False,R1051J_YC1_0_11Jul15_1351,7230000,7230000,2000.0,2000.0,True,True,False
R1051J,YC1,1,0,0,,False,R1051J_YC1_1_13Jul15_1430,1934000,1934000,2000.0,2000.0,True,True,False
R1052E,FR1,0,0,1,,False,R1052E_FR1_0_05Jun15_1529,1738114,1738114,500.0,500.0,True,True,False
R1052E,FR1,1,0,1,,False,R1052E_FR1_1_09Jun15_1039,1575084,1575084,500.0,500.0,True,True,False
R1052E,FR2,0,0,1,,False,R1052E_FR2_0_06Jun15_0930,1834028,1834028,500.0,500.0,True,True,False
R1052E,PS1,0,0,1,,False,R1052E_PS1_0_06Jun15_1031,1155014,1155014,500.0,500.0,True,True,False
R1052E,YC1,0,0,0,,False,R1052E_YC1_0_05Jun15_1015,1240218,1240218,500.0,500.0,True,True,False
R1052E,YC1,1,0,1,,False,R1052E_YC1_1_08Jun15_1041,1413006,1413006,500.0,500.0,True,True,False
R1052E,YC1,2,0,1,,False,R1052E_YC1_2_09Jun15_1258,1412054,1412054,500.0,500.0,True,True,False
R1053M,FR1,0,0,0,,False,R1053M_FR1_0_08Jun15_0638,967232,967232,500.0,500.0,True,True,False
R1053M,FR2,0,0,0,,False,R1053M_FR2_0_08Jun15_0739,1132642,1132642,500.0,500.0,True,True,False
R1054J,FR1,0,0,0,,False,R1054J_FR1_0_07Jun15_1036,4009000,4009000,1000.0,1000.0,True,True,False
R1054J,FR1,1,0,0,,False,R1054J_FR1_1_11Jun15_1557,2672000,2672000,1000.0,1000.0,True,True,False
R1054J,PS1,0,0,0,,False,R1054J_PS1_0_10Jun15_1108,4420000,4420000,1000.0,1000.0,True,True,False
R1054J,PS1,1,0,0,,False,R1054J_PS1_1_11Jun15_1127,4404000,4404000,1000.0,1000.0,True,True,False
R1054J,PS3,0,0,0,,False,R1054J_PS3_0_10Jun15_1108,4420000,4420000,1000.0,1000.0,True,True,False
R1054J,PS3,1,0,0,,False,R1054J_PS3_1_11Jun15_1127,4404000,4404000,1000.0,1000.0,True,True,False
R1054J,YC1,0,0,0,,False,R1054J_YC1_0_08Jun15_1547,2792000,2792000,1000.0,1000.0,True,True,False
R1056M,FR1,0,0,0,1.0,False,R1056M_FR1_0_19Jun15_1003,1403010,1403010,500.0,500.0,True,True,False
R1056M,FR2,0,0,0,,False,R1056M_FR2_0_22Jun15_1734,1442042,1442042,500.0,500.0,True,True,False
R1056M,PAL1,0,0,0,,False,R1056M_PAL1_0_19Jun15_1052,1476076,1476076,500.0,500.0,True,True,False
R1056M,PS1,0,0,0,,False,R1056M_PS1_0_22Jun15_1824,2690114,2690114,500.0,500.0,True,True,False
R1056M,PS1,1,0,0,,False,R1056M_PS1_1_22Jun15_2009,2315026,2315026,500.0,500.0,True,True,False
R1056M,PS1,2,0,0,,False,R1056M_PS1_2_23Jun15_0017,2734144,2734144,500.0,500.0,True,True,False
R1056M,PS1,3,0,0,,False,R1056M_PS1_3_23Jun15_0152,2637040,2637040,500.0,500.0,True,True,False
R1056M,PS1,4,0,0,,False,R1056M_PS1_4_22Jun15_1526,1524152,1524152,500.0,500.0,True,True,False
R1056M,PS2,0,0,0,,False,R1056M_PS2_0_22Jun15_1824,2690114,2690114,500.0,500.0,True,True,False
R1056M,PS2,1,0,0,,False,R1056M_PS2_1_22Jun15_2009,2315026,2315026,500.0,500.0,True,True,False
R1056M,PS2,2,0,0,,False,R1056M_PS2_2_23Jun15_0017,2734144,2734144,500.0,500.0,True,True,False
R1056M,PS2,3,0,0,,False,R1056M_PS2_3_23Jun15_0152,2637040,2637040,500.0,500.0,True,True,False
R1056M,PS2,4,0,0,,False,R1056M_PS2_4_22Jun15_1526,1524152,1524152,500.0,500.0,True,True,False
R1056M,PS3,0,0,0,,False,R1056M_PS3_0_22Jun15_1824,2690114,2690114,500.0,500.0,True,True,False
R1056M,PS3,1,0,0,,False,R1056M_PS3_1_22Jun15_2009,2315026,2315026,500.0,500.0,True,True,False
R1056M,PS3,2,0,0,,False,R1056M_PS3_2_23Jun15_0017,2734144,2734144,500.0,500.0,True,True,False
R1056M,PS3,3,0,0,,False,R1056M_PS3_3_23Jun15_0152,2637040,2637040,500.0,500.0,True,True,False
R1056M,PS3,4,0,0,,False,R1056M_PS3_4_22Jun15_1637,812056,812056,500.0,500.0,True,True,False
R1056M,YC1,0,0,0,,False,R1056M_YC1_0_18Jun15_1446,1180004,1180004,500.0,500.0,True,True,False
R1056M,YC2,0,0,0,,False,R1056M_YC2_0_22Jun15_2126,2369052,2369052,500.0,500.0,True,True,False
R1056M,catFR1,0,0,0,,False,R1056M_catFR1_0_19Jun15_1654,1536052,1536052,500.0,500.0,True,True,False
R1057E,FR1,0,0,0,1.0,False,R1057E_FR1_0_20Jun15_1756,2018002,2018002,500.0,500.0,True,True,False
R1059J,FR1,0,0,0,,False,R1059J_FR1_0_28Jun15_1200,2938000,2938000,1000.0,1000.0,True,True,False
R1059J,FR1,1,0,0,,False,R1059J_FR1_1_29Jun15_1039,2790000,2790000,1000.0,1000.0,True,True,False
R1059J,PS1,0,1,1,,False,R1059J_PS1_0_06Jul15_1135,4098000,4098000,1000.0,1000.0,True,True,False
R1059J,PS1,1,1,1,,False,R1059J_PS1_1_08Jul15_1033,3322000,3322000,1000.0,1000.0,True,True,False
R1059J,PS1,2,1,1,,False,R1059J_PS1_2_09Jul15_0939,4753000,4753000,1000.0,1000.0,True,True,False
R1059J,PS1,3,1,2,,False,R1059J_2_07Jul15_0957,5400000,5400000,1000.0,1000.0,True,True,False
R1059J,PS2,0,1,1,,False,R1059J_PS2_0_06Jul15_1244,783000,783000,1000.0,1000.0,True,True,False
R1059J,PS2,1,1,1,,False,R1059J_PS2_1_08Jul15_1033,3322000,3322000,1000.0,1000.0,True,True,False
R1059J,PS2,2,1,1,,False,R1059J_PS2_2_09Jul15_0939,4753000,4753000,1000.0,1000.0,True,True,False
R1059J,PS2,3,1,2,,False,R1059J_2_07Jul15_0957,5400000,5400000,1000.0,1000.0,True,True,False
R1059J,PS3,0,1,1,,False,R1059J_PS3_0_06Jul15_1135,4098000,4098000,1000.0,1000.0,True,True,False
R1059J,PS3,1,1,1,,False,R1059J_PS3_1_08Jul15_1033,3322000,3322000,1000.0,1000.0,True,True,False
R1059J,PS3,2,1,1,,False,R1059J_PS3_2_09Jul15_0939,4753000,4753000,1000.0,1000.0,True,True,False
R1059J,YC1,0,1,1,,False,R1059J_YC1_0_02Jul15_1043,2273000,2273000,1000.0,1000.0,True,True,False
R1060M,FR1,0,0,0,,False,R1060M_FR1_0_25Jul15_1018,1668142,1668142,500.0,500.0,True,True,False
R1060M,FR1,1,0,0,,False,R1060M_FR1_1_29Jul15_1540,1415148,1415148,500.0,500.0,True,True,False
R1060M,FR1,2,0,0,,False,R1060M_FR1_2_10Aug15_1130,1515108,1515108,500.0,500.0,True,True,False
R1060M,FR1,3,0,0,,False,R1060M_FR1_3_12Aug15_1425,834190,834190,500.0,500.0,True,True,False
R1060M,FR2,0,0,0,,False,R1060M_FR2_0_31Jul15_1753,985082,985082,500.0,500.0,True,True,False
R1060M,FR2,1,0,0,,False,R1060M_FR2_1_03Aug15_0823,842044,842044,500.0,500.0,True,True,False
R1060M,PAL1,0,0,0,,False,R1060M_PAL1_0_26Jul15_1017,1720026,1720026,500.0,500.0,True,True,False
R1060M,PAL2,0,0,0,,False,R1060M_PAL2_0_01Aug15_1049,1335180,1335180,500.0,500.0,True,True,False
R1060M,PAL2,1,0,0,,False,R1060M_PAL2_1_04Aug15_1044,1476076,1476076,500.0,500.0,True,True,False
R1060M,PS1,0,0,0,,False,R1060M_PS1_0_31Jul15_1714,1138116,1138116,500.0,500.0,True,True,False
R1060M,PS2,0,0,0,,False,R1060M_01Aug15_1015,859180,859180,499.7071,499.7071,True,True,False
R1060M,PS3,0,0,0,,False,R1060M_PS3_0_01Aug15_1015,859180,859180,500.0,500.0,True,True,False
R1060M,YC1,0,0,0,,False,R1060M_YC1_0_25Jul15_1412,2127006,2127006,500.0,500.0,True,True,False
R1060M,YC1,1,0,0,,False,R1060M_YC1_1_02Aug15_1733,1043154,1043154,500.0,500.0,True,True,False
R1060M,YC2,0,0,0,,False,R1060M_YC2_0_01Aug15_0805,1054102,1054102,500.0,500.0,True,True,False
R1060M,catFR1,0,0,0,,False,R1060M_catFR1_0_26Jul15_1122,1177148,1177148,500.0,500.0,True,True,False
R1060M,catFR2,0,0,0,,False,R1060M_catFR2_0_31Jul15_2057,1028160,1028160,500.0,500.0,True,True,False
R1061T,FR1,0,0,0,,False,R1061T_B_09Jul15_1325,3098160,3098160,1000.0,1000.0,True,True,False
R1061T,FR1,1,0,0,,False,R1061T_B_12Jul15_0927,2380080,2380080,1000.0,1000.0,True,True,False
R1061T,FR1,2,0,0,,False,R1061T_B_13Jul15_1051,2955120,2955120,1000.0,1000.0,True,True,False
R1061T,FR1,3,0,0,,False,R1061T_B_15Jul15_1555,2796000,2796000,1000.0,1000.0,True,True,False
R1061T,PS1,0,0,0,,False,R1061T_09Jul15_0837,2306160,2306160,1000.0,1000.0,True,True,False
R1061T,PS1,1,0,0,,False,R1061T_22Jul15_1523,2771040,2771040,1000.0,1000.0,True,True,False
R1061T,YC1,0,0,0,,False,R1061T_21Jul15_1522,2603040,2603040,1000.0,1000.0,True,True,False
R1061T,YC2,0,0,0,,False,R1061T_B_10Jul15_0844,2649120,2649120,1000.0,1000.0,True,True,False
R1061T,catFR1,0,0,0,,False,R1061T_B_10Jul15_1621,3092160,3092160,1000.0,1000.0,True,True,False
R1062J,FR1,0,0,0,,False,R1062J_FR1_0_14Jul15_1114,2037000,2037000,1000.0,1000.0,True,True,False
R1062J,FR1,1,0,0,,False,R1062J_FR1_1_15Jul15_1158,706000,706000,1000.0,1000.0,True,True,False
R1062J,FR1,2,0,0,,False,R1062J_FR1_2_16Jul15_1341,1846000,1846000,1000.0,1000.0,True,True,False
R1062J,FR1,3,0,0,,False,R1062J_FR1_3_20Jul15_1612,3469000,3469000,1000.0,1000.0,True,True,False
R1062J,PS1,0,0,0,,False,R1062J_PS1_0_22Jul15_1639,4813000,4813000,1000.0,1000.0,True,True,False
R1062J,PS3,0,0,0,,False,R1062J_PS3_0_22Jul15_1639,4813000,4813000,1000.0,1000.0,True,True,False
R1062J,YC1,0,0,0,,False,R1062J_YC1_0_14Jul15_0950,5030000,5030000,1000.0,1000.0,True,True,False
R1062J,YC1,1,0,0,,False,R1062J_YC1_1_21Jul15_0958,1408000,1408000,1000.0,1000.0,True,True,False
R1063C,FR1,0,0,0,1.0,False,R1063C_FR1_0_16Jul15_1052,1546048,1546048,500.0,500.0,True,True,False
R1063C,FR1,1,0,1,1.0,False,R1063C_FR1_1_20Jul15_1246,1874012,1874012,500.0,500.0,True,True,False
R1063C,PAL1,0,0,1,,False,R1063C_1_17Jul15_1100,1416100,1416100,499.7071,499.7071,True,True,False
R1063C,YC1,0,0,1,,False,R1063C_YC1_0_23Jul15_1333,1247120,1247120,500.0,500.0,True,True,False
R1063C,YC1,1,0,1,,False,R1063C_YC1_1_25Jul15_2056,1132166,1132166,500.0,500.0,True,True,False
R1064E,PS1,0,0,0,,False,R1064E_PS1_0_26Jul15_1513,1806182,1806182,999.0,999.0,True,True,False
R1064E,PS1,1,1,1,,False,R1064E_PS1_1_02Aug15_1328,1920184,1920184,999.0,999.0,True,True,False
R1064E,PS2,0,0,0,,False,R1064E_PS2_0_26Jul15_1544,1674092,1674092,999.0,999.0,True,True,False
R1064E,PS2,1,1,1,,False,R1064E_PS2_1_02Aug15_1402,1639106,1639106,999.0,999.0,True,True,False
R1064E,PS3,0,0,0,,False,R1064E_PS3_0_26Jul15_1613,1645056,1645056,999.0,999.0,True,True,False
R1064E,PS3,1,1,1,,False,R1064E_PS3_1_02Aug15_1430,1524152,1524152,999.0,999.0,True,True,False
R1064E,YC1,0,0,0,,False,R1064E_YC1_0_25Jul15_1157,3790150,3790150,999.0,999.0,True,True,False
R1064E,YC1,1,0,0,,False,R1064E_YC1_1_27Jul15_1031,960092,960092,999.0,999.0,True,True,False
R1064E,YC1,2,1,1,,False,R1064E_YC1_2_31Jul15_1535,3300108,3300108,999.0,999.0,True,True,False
R1065J,FR1,0,0,0,,False,R1065J_FR1_0_25Jul15_1606,3228000,3228000,1000.0,1000.0,True,True,False
R1065J,FR1,1,0,0,,False,R1065J_FR1_1_26Jul15_1044,3006000,3006000,1000.0,1000.0,True,True,False
R1065J,FR1,2,0,0,,False,R1065J_FR1_2_27Jul15_1543,2716000,2716000,1000.0,1000.0,True,True,False
R1065J,FR1,3,0,0,,False,R1065J_FR1_3_28Jul15_1021,2635000,2635000,1000.0,1000.0,True,True,False
R1065J,FR1,4,0,0,,False,R1065J_FR1_4_30Jul15_0911,2654000,2654000,1000.0,1000.0,True,True,False
R1065J,FR1,5,0,0,,False,R1065J_FR1_5_01Aug15_1417,2733000,2733000,1000.0,1000.0,True,True,False
R1065J,PAL1,0,0,0,,False,R1065J_PAL1_0_28Jul15_1438,3412000,3412000,1000.0,1000.0,True,True,False
R1065J,PAL1,1,0,0,,False,R1065J_PAL1_1_02Aug15_1205,2860000,2860000,1000.0,1000.0,True,True,False
R1065J,PAL1,2,0,0,,False,R1065J_PAL1_2_07Aug15_1601,2805000,2805000,1000.0,1000.0,True,True,False
R1065J,PS1,0,0,0,,False,R1065J_PS1_0_19Aug15_1117,2835000,2835000,1000.0,1000.0,True,True,False
R1065J,YC1,0,0,0,,False,R1065J_YC1_0_25Jul15_1238,3047000,3047000,1000.0,1000.0,True,True,False
R1065J,YC1,1,0,0,,False,R1065J_YC1_1_27Jul15_0926,3655000,3655000,1000.0,1000.0,True,True,False
R1065J,YC1,2,0,0,,False,R1065J_YC1_2_28Jul15_1352,2700000,2700000,1000.0,1000.0,True,True,False
R1065J,YC1,3,0,0,,False,R1065J_YC1_3_29Jul15_1005,2689000,2689000,1000.0,1000.0,True,True,False
R1065J,YC1,4,0,0,,False,R1065J_YC1_4_30Jul15_1517,2990000,2990000,1000.0,1000.0,True,True,False
R1065J,YC1,5,0,0,,False,R1065J_01Aug15_1119,2558839,2558839,1000.0,1000.0,True,True,False
R1065J,YC2,0,0,0,,False,R1065J_YC2_0_19Aug15_1401,4420000,4420000,1000.0,1000.0,True,True,False
R1065J,catFR1,0,0,0,,False,R1065J_catFR1_0_04Aug15_1026,2752000,2752000,1000.0,1000.0,True,True,False
R1065J,catFR1,1,0,0,,False,R1065J_catFR1_1_06Aug15_1034,2652000,2652000,1000.0,1000.0,True,True,False
R1065J,catFR1,2,0,0,,False,R1065J_catFR1_2_10Aug15_1418,3271000,3271000,1000.0,1000.0,True,True,False
R1065J,catFR1,3,0,0,,False,R1065J_catFR1_3_11Aug15_1303,2703000,2703000,1000.0,1000.0,True,True,False
R1066P,FR1,0,0,0,1.0,False,R1066P_FR1_0_29Aug15_1613,2008006,2008006,500.0,500.0,True,True,False
R1066P,FR1,1,0,0,1.0,False,R1066P_FR1_1_31Aug15_1549,1109080,1109080,500.0,500.0,True,True,False
R1066P,FR1,2,0,0,1.0,False,R1066P_FR1_2_01Sep15_1608,1837122,1837122,500.0,500.0,True,True,False
R1066P,FR1,3,0,0,1.0,False,R1066P_FR1_3_08Sep15_1108,1883056,1883056,500.0,500.0,True,True,False
R1066P,PAL1,0,0,0,,False,R1066P_PAL1_0_02Sep15_1520,1507016,1507016,500.0,500.0,True,True,False
R1066P,PS1,0,0,0,,False,R1066P_PS1_0_04Sep15_1545,2466156,2466156,500.0,500.0,True,True,False
R1066P,PS3,0,0,0,,False,R1066P_PS3_0_04Sep15_1545,2466156,2466156,500.0,500.0,True,True,False
R1066P,YC1,0,0,0,,False,R1066P_YC1_0_30Aug15_1047,783020,783020,500.0,500.0,True,True,False
R1066P,YC1,1,0,0,,False,R1066P_YC1_1_03Sep15_1112,1667190,1667190,500.0,500.0,True,True,False
R1066P,YC1,2,0,0,,False,R1066P_YC1_2_08Sep15_1530,948192,948192,500.0,500.0,True,True,False
R1066P,YC1,3,0,1,,False,R1066P_YC1_3_13Sep15_0946,1522010,1522010,500.0,500.0,True,True,False
R1066P,catFR1,0,0,0,1.0,False,R1066P_catFR1_0_03Sep15_1522,1895194,1895194,500.0,500.0,True,True,False
R1066P,catFR1,1,0,0,1.0,False,R1066P_catFR1_1_05Sep15_1240,1132166,1132166,500.0,500.0,True,True,False
R1066P,catFR1,2,0,0,1.0,False,R1066P_catFR1_2_06Sep15_1530,969136,969136,500.0,500.0,True,True,False
R1067P,FR1,0,0,0,,False,R1067P_FR1_0_15Sep15_1022,1127168,1127168,500.0,500.0,True,True,False
R1067P,FR1,1,0,0,,False,R1067P_FR1_1_18Sep15_1112,1584128,1584128,500.0,500.0,True,True,False
R1067P,FR1,2,0,0,,False,R1067P_FR1_2_21Sep15_1108,1970164,1970164,500.0,500.0,True,True,False
R1067P,PS1,0,0,0,,False,R1067P_PS1_0_17Sep15_1441,2601102,2601102,500.0,500.0,True,True,False
R1067P,PS1,1,0,0,,False,R1067P_PS1_1_18Sep15_1313,2410226,2410226,500.0,500.0,True,True,False
R1067P,PS3,0,0,0,,False,R1067P_PS3_0_17Sep15_1441,2601102,2601102,500.0,500.0,True,True,False
R1067P,PS3,1,0,0,,False,R1067P_PS3_1_18Sep15_1313,2410226,2410226,500.0,500.0,True,True,False
R1067P,YC1,0,0,0,,False,R1067P_YC1_0_15Sep15_1059,1746206,1746206,500.0,500.0,True,True,False
R1067P,catFR1,0,0,0,,False,R1067P_catFR1_0_15Sep15_1556,2090116,2090116,500.0,500.0,True,True,False
R1067P,catFR1,1,0,0,,False,R1067P_catFR1_1_17Sep15_1045,2337160,2337160,500.0,500.0,True,True,False
R1067P,catFR2,0,0,0,,False,R1067P_catFR2_0_19Sep15_1025,1954218,1954218,500.0,500.0,True,True,False
R1068J,FR1,0,0,0,1.0,False,R1068J_FR1_0_10Aug15_1554,1999000,1999000,1000.0,1000.0,True,True,False
R1068J,FR1,1,0,0,1.0,False,R1068J_FR1_1_13Aug15_0915,4432000,4432000,1000.0,1000.0,True,True,False
R1068J,FR1,2,0,0,1.0,False,R1068J_FR1_2_16Aug15_0739,6732000,6732000,1000.0,1000.0,True,True,False
R1068J,PS1,0,0,0,,False,R1068J_PS1_0_17Aug15_1026,4823000,4823000,1000.0,1000.0,True,True,False
R1068J,PS2,0,0,0,,False,R1068J_PS2_0_17Aug15_1026,4823000,4823000,1000.0,1000.0,True,True,False
R1068J,PS2,1,0,0,,False,R1068J_PS2_1_17Aug15_1026,4823000,4823000,1000.0,1000.0,True,True,False
R1068J,YC1,0,0,0,,False,R1068J_YC1_0_12Aug15_1230,2662000,2662000,1000.0,1000.0,True,True,False
R1068J,YC1,1,0,0,,False,R1068J_YC1_1_14Aug15_1454,2676000,2676000,1000.0,1000.0,True,True,False
R1069M,FR1,0,0,0,1.0,False,R1069M_FR1_0_04Aug15_1411,1572228,1572228,500.0,500.0,True,True,False
R1069M,PAL1,0,0,0,,False,R1069M_PAL1_0_06Aug15_1335,1561042,1561042,500.0,500.0,True,True,False
R1069M,PS1,0,0,0,,False,R1069M_PS1_0_10Aug15_1435,997220,997220,500.0,500.0,True,True,False
R1069M,PS2,0,0,0,,False,R1069M_PS2_0_11Aug15_1049,2411178,2411178,500.0,500.0,True,True,False
R1069M,PS3,0,0,0,,False,R1069M_PS3_0_11Aug15_1431,775166,775166,500.0,500.0,True,True,False
R1069M,YC1,0,0,0,,False,R1069M_YC1_0_04Aug15_1752,1761200,1761200,500.0,500.0,True,True,False
R1069M,YC2,0,0,0,,False,R1069M_YC2_0_11Aug15_1353,1121218,1121218,500.0,500.0,True,True,False
R1069M,catFR1,0,0,0,1.0,False,R1069M_catFR1_0_05Aug15_1348,1538194,1538194,500.0,500.0,True,True,False
R1069M,catFR2,0,0,0,,False,R1069M_catFR2_0_10Aug15_1508,1500114,1500114,500.0,500.0,True,True,False
R1070T,FR1,0,0,0,,False,R1070T_FR1_0_03Aug15_1050,3505000,3505000,1000.0,1000.0,True,True,False
R1070T,FR1,1,0,0,1.0,False,R1070T_FR1_1_03Aug15_1050,3505000,3505000,1000.0,1000.0,True,True,False
R1070T,FR1,2,0,0,,False,R1070T_FR1_2_04Aug15_1006,2910000,2910000,1000.0,1000.0,True,True,False
R1070T,FR2,0,0,0,,False,R1070T_FR2_0_05Aug15_1203,3645000,3645000,1000.0,1000.0,True,True,False
R1070T,PS1,0,0,0,,False,R1070T_PS1_0_03Aug15_0854,1219000,1219000,1000.0,1000.0,True,True,False
R1070T,PS1,1,0,0,,False,R1070T_PS1_1_04Aug15_1255,2243000,2243000,1000.0,1000.0,True,True,False
R1073J,PS1,0,0,0,,False,R1073J_PS1_0_28Aug15_1019,3504000,3504000,1000.0,1000.0,True,True,False
R1073J,PS1,1,0,0,,False,R1073J_PS1_1_31Aug15_1056,3839000,3839000,1000.0,1000.0,True,True,False
R1073J,PS3,0,0,0,,False,R1073J_PS3_0_28Aug15_1019,3504000,3504000,1000.0,1000.0,True,True,False
R1073J,PS3,1,0,0,,False,R1073J_PS3_1_31Aug15_1056,3839000,3839000,1000.0,1000.0,True,True,False
R1073J,YC1,0,0,0,,False,R1073J_YC1_0_23Aug15_1239,3053000,3053000,1000.0,1000.0,True,True,False
R1074M,FR1,0,0,0,,False,R1074M_FR1_0_27Aug15_0945,1685040,1685040,500.0,500.0,True,True,False
R1074M,FR2,0,0,0,,False,R1074M_FR2_0_28Aug15_1557,1453228,1453228,500.0,500.0,True,True,False
R1074M,PAL1,0,0,0,,False,R1074M_PAL1_0_27Aug15_1529,1246168,1246168,500.0,500.0,True,True,False
R1074M,PAL2,0,0,0,,False,R1074M_PAL2_0_29Aug15_2018,1582224,1582224,500.0,500.0,True,True,False
R1074M,PS1,0,0,0,,False,R1074M_28Aug15_1527,856086,856086,499.7071,499.7071,True,True,False
R1074M,PS1,1,0,0,,False,R1074M_29Aug15_1710,919156,919156,499.7071,499.7071,True,True,False
R1074M,PS1,2,0,0,,False,R1074M_30Aug15_1216,863226,863226,499.7071,499.7071,True,True,False
R1074M,PS2,0,0,0,,False,R1074M_28Aug15_1938,908208,908208,499.7071,499.7071,True,True,False
R1074M,PS2,1,0,0,,False,R1074M_29Aug15_1946,860132,860132,499.7071,499.7071,True,True,False
R1074M,PS2,2,0,0,,False,R1074M_30Aug15_1244,996030,996030,499.7071,499.7071,True,True,False
R1074M,PS3,0,0,0,,False,R1074M_PS3_0_28Aug15_2052,763028,763028,500.0,500.0,True,True,False
R1074M,PS3,1,0,0,,False,R1074M_PS3_1_29Aug15_2111,808010,808010,500.0,500.0,True,True,False
R1074M,PS3,2,0,0,,False,R1074M_PS3_2_30Aug15_1318,779212,779212,500.0,500.0,True,True,False
