subject,subject_alias,experiment,original_experiment,session,original_session,trial,beep_time,vr_s1,session_log,session_json,session_jsonl
R1624E,R1624E,RepFR1,X,4,-999,4,0.0592,True,False,False,True
R1624E,R1624E,RepFR1,X,4,-999,5,0.0586,True,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,0,0.0593,False,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,1,0.0787,True,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,2,0.0599,False,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,3,0.0599,True,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,4,0.0593,True,False,False,True
R1624E,R1624E,RepFR2,X,0,-999,5,0.0605,True,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,0,0.0245,True,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,1,0.0836,False,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,2,0.0643,True,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,3,0.0644,False,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,4,0.0799,True,False,False,True
R1624E,R1624E,RepFR2,X,1,-999,5,0.0643,True,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,0,0.0244,True,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,1,0.0402,True,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,2,0.0218,True,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,3,0.072,True,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,4,0.0553,False,False,False,True
R1624E,R1624E,RepFR2,X,2,-999,5,0.0541,True,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,0,0.0451,False,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,1,0.078,False,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,2,0.0768,True,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,3,0.0594,False,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,4,0.0581,True,False,False,True
R1625T,R1625T,RepFR1,X,0,-999,5,0.0761,True,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,0,0.0528,False,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,1,0.0644,True,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,2,0.0633,True,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,3,0.0799,True,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,4,0.0625,True,False,False,True
R1625T,R1625T,RepFR1,X,3,-999,5,0.0799,True,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,0,0.0472,False,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,1,0.0639,True,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,2,0.0651,False,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,3,0.0835,False,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,4,0.0834,True,False,False,True
R1625T,R1625T,RepFR2,X,0,-999,5,0.067,False,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,0,0.0524,False,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,1,0.0339,False,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,2,0.0702,True,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,3,0.0524,True,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,4,0.0518,True,False,False,True
R1625T,R1625T,RepFR2,X,1,-999,5,0.0695,False,False,False,True
R1626S,R1626S,catFR1,X,0,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,0,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,0,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,0,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,0,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,0,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,2,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,3,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,4,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,6,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,6,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,6,-999,2,0.0,True,False,True,False
R1626S,R1626S,catFR1,X,6,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,6,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,6,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,4,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,7,-999,5,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,8,-999,0,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,8,-999,1,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,8,-999,2,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,8,-999,3,0.0,False,False,True,False
R1626S,R1626S,catFR1,X,8,-999,4,0.0,False,False,True,False
R1627T,R1627T,RepFR1,X,1,-999,0,0.0485,False,False,False,True
R1627T,R1627T,RepFR1,X,1,-999,1,0.0659,False,False,False,True
R1627T,R1627T,RepFR1,X,1,-999,2,0.0659,False,False,False,True
R1627T,R1627T,RepFR1,X,1,-999,3,0.0504,False,False,False,True
R1627T,R1627T,RepFR1,X,1,-999,4,0.0338,False,False,False,True
R1627T,R1627T,RepFR1,X,1,-999,5,0.0493,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,0,0.048,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,1,0.0842,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,2,0.0651,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,3,0.0656,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,4,0.0651,False,False,False,True
R1627T,R1627T,RepFR2,X,1,-999,5,0.0823,False,False,False,True
R1627T,R1627T,catFR1,X,0,-999,0,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,0,-999,1,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,0,-999,2,0.0,True,False,True,False
R1627T,R1627T,catFR1,X,0,-999,3,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,0,-999,4,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,0,-999,5,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,0,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,1,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,2,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,3,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,4,0.0,False,False,True,False
R1627T,R1627T,catFR1,X,1,-999,5,0.0,True,False,True,False
R1628E,R1628E,RepFR1,X,0,-999,0,0.0332,False,False,False,True
R1628E,R1628E,RepFR1,X,0,-999,1,0.0516,False,False,False,True
R1628E,R1628E,RepFR1,X,0,-999,2,0.0702,False,False,False,True
R1628E,R1628E,RepFR1,X,0,-999,3,0.034,False,False,False,True
R1628E,R1628E,RepFR1,X,0,-999,4,0.0701,False,False,False,True
R1628E,R1628E,RepFR1,X,0,-999,5,0.0517,False,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,0,0.0344,True,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,1,0.0733,False,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,2,0.0727,False,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,3,0.0562,False,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,4,0.0582,False,False,False,True
R1628E,R1628E,RepFR1,X,1,-999,5,0.0575,True,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,0,0.0459,True,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,1,0.0651,True,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,2,0.0658,False,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,3,0.0842,False,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,4,0.0669,True,False,False,True
R1630E,R1630E,RepFR1,X,0,-999,5,0.0837,True,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,0,0.037,False,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,1,0.0576,False,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,2,0.0774,False,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,3,0.0581,False,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,4,0.0774,False,False,False,True
R1630E,R1630E,RepFR1,X,1,-999,5,0.0575,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,0,0.0407,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,1,0.0587,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,2,0.0781,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,3,0.0775,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,4,0.0593,False,False,False,True
R1632E,R1632E,RepFR1,X,0,-999,5,0.0587,False,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,0,0.0364,True,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,1,0.0572,True,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,2,0.0758,False,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,3,0.0765,False,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,4,0.0573,True,False,False,True
R1632E,R1632E,RepFR1,X,1,-999,5,0.0567,True,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,0,0.0401,False,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,1,0.0408,False,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,2,0.0402,True,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,3,0.0591,False,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,4,0.0591,False,False,False,True
R1632E,R1632E,RepFR1,X,2,-999,5,0.0592,True,False,False,True
R1633J,R1633J,EFRCourierReadOnly,X,1,-999,0,0.0,False,False,False,True
R1633J,R1633J,EFRCourierReadOnly,X,1,-999,1,0.0,False,False,False,True
R1633J,R1633J,EFRCourierReadOnly,X,1,-999,2,0.0,False,False,False,True
R1633J,R1633J,RepFR1,X,0,-999,1,0.0454,False,False,False,True
R1633J,R1633J,RepFR1,X,0,-999,2,0.092,False,False,False,True
R1633J,R1633J,RepFR1,X,0,-999,3,0.0887,False,False,False,True
R1633J,R1633J,RepFR1,X,0,-999,4,0.092,False,False,False,True
R1633J,R1633J,RepFR1,X,0,-999,5,0.09,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,0,0.0588,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,1,0.0922,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,2,0.0957,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,3,0.0902,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,4,0.0915,False,False,False,True
R1633J,R1633J,RepFR1,X,1,-999,5,0.1151,True,False,False,True
R1633J,R1633J,RepFR1,X,2,-999,2,0.1011,False,False,False,True
R1633J,R1633J,RepFR1,X,2,-999,3,0.1011,False,False,False,True
R1633J,R1633J,RepFR1,X,2,-999,4,0.117,False,False,False,True
R1633J,R1633J,RepFR1,X,2,-999,5,0.0966,True,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,0,0.0494,False,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,1,0.0651,False,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,2,0.0483,False,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,3,0.0489,False,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,4,0.0651,False,False,False,True
R1635T,R1635T,RepFR1,X,0,-999,5,0.0319,False,False,False,True
R1635T,R1635T,catFR1,X,1,-999,0,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,1,-999,1,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,1,-999,2,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,1,-999,3,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,1,-999,4,0.0024,False,False,True,False
R1635T,R1635T,catFR1,X,1,-999,5,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,0,0.0053,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,1,0.0026,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,2,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,3,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,4,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,2,-999,5,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,0,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,1,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,2,0.0156,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,3,0.0,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,4,0.0026,False,False,True,False
R1635T,R1635T,catFR1,X,4,-999,5,0.0,False,False,True,False
R1637T,R1637T,EFRCourierReadOnly,X,0,-999,0,0.0,False,False,False,True
R1637T,R1637T,EFRCourierReadOnly,X,1,-999,0,0.0,False,False,False,True
R1637T,R1637T,EFRCourierReadOnly,X,1,-999,1,0.0,False,False,False,True
R1637T,R1637T,EFRCourierReadOnly,X,1,-999,2,0.0,False,False,False,True
R1637T,R1637T,EFRCourierReadOnly,X,1,-999,3,0.0005,False,False,False,True
R1637T,R1637T,EFRCourierReadOnly,X,1,-999,4,0.0,False,False,False,True
R1637T,R1637T,catFR1,X,0,-999,0,0.0005,False,False,True,False
R1637T,R1637T,catFR1,X,0,-999,1,0.0,False,False,True,False
R1637T,R1637T,catFR1,X,0,-999,2,0.0,False,False,True,False
R1637T,R1637T,catFR1,X,0,-999,3,0.0,False,False,True,False
R1637T,R1637T,catFR1,X,0,-999,4,0.0,False,False,True,False
R1637T,R1637T,catFR1,X,0,-999,5,0.0,False,False,True,False
R1638E,R1638E,RepFR1,X,0,-999,0,0.0722,False,False,False,True
R1638E,R1638E,RepFR1,X,0,-999,1,0.1049,False,False,False,True
R1638E,R1638E,RepFR1,X,0,-999,2,0.0715,True,False,False,True
R1638E,R1638E,RepFR1,X,0,-999,3,0.0849,True,False,False,True
R1638E,R1638E,RepFR1,X,0,-999,4,0.089,False,False,False,True
R1638E,R1638E,RepFR1,X,0,-999,5,0.1075,True,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,0,0.0577,True,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,1,0.0913,False,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,2,0.0741,True,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,3,0.0946,True,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,4,0.0947,True,False,False,True
R1638E,R1638E,RepFR1,X,1,-999,5,0.0959,False,False,False,True
R1640T,R1640T,catFR1,X,0,-999,0,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,0,-999,1,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,0,-999,2,0.0073,False,False,True,False
R1640T,R1640T,catFR1,X,0,-999,3,0.0079,False,False,True,False
R1640T,R1640T,catFR1,X,0,-999,4,0.002,False,False,True,False
R1640T,R1640T,catFR1,X,0,-999,5,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,0,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,1,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,2,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,3,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,4,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,1,-999,5,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,2,-999,0,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,2,-999,1,0.0149,False,False,True,False
R1640T,R1640T,catFR1,X,2,-999,2,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,2,-999,3,0.007,True,False,True,False
R1640T,R1640T,catFR1,X,2,-999,4,0.0,False,False,True,False
R1640T,R1640T,catFR1,X,2,-999,5,0.0,False,False,True,False
R1641E,R1641E,RepFR2,X,0,-999,0,0.0703,False,False,False,True
R1641E,R1641E,RepFR2,X,0,-999,1,0.1037,False,False,False,True
R1641E,R1641E,RepFR2,X,0,-999,2,0.0973,False,False,False,True
R1641E,R1641E,RepFR2,X,0,-999,3,0.1239,False,False,False,True
R1641E,R1641E,RepFR2,X,0,-999,4,0.0998,False,False,False,True
R1641E,R1641E,RepFR2,X,0,-999,5,0.103,True,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,0,0.0709,True,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,1,0.1036,False,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,2,0.1017,True,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,3,0.0838,True,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,4,0.1069,True,False,False,True
R1641E,R1641E,RepFR2,X,1,-999,5,0.0824,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,0,-999,0,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,0,-999,1,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,0,-999,2,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,2,-999,3,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,2,-999,4,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,3,-999,0,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,3,-999,1,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,3,-999,2,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,3,-999,3,0.0,False,False,False,True
R1642J,R1642J,EFRCourierReadOnly,X,3,-999,4,0.0,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,0,0.0855,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,1,0.1024,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,2,0.0985,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,3,0.1183,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,4,0.101,False,False,False,True
R1642J,R1642J,RepFR1,X,0,-999,5,0.0978,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,0,0.08,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,1,0.0934,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,2,0.0972,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,3,0.1094,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,4,0.1174,False,False,False,True
R1642J,R1642J,RepFR1,X,1,-999,5,0.1151,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,0,0.0575,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,1,0.0965,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,2,0.1124,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,3,0.0958,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,4,0.0931,False,False,False,True
R1642J,R1642J,RepFR1,X,2,-999,5,0.0958,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,0,0.0746,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,1,0.0913,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,2,0.1113,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,3,0.0874,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,4,0.0946,False,False,False,True
R1642J,R1642J,RepFR1,X,3,-999,5,0.0893,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,0,0.0677,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,1,0.1099,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,2,0.1316,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,3,0.131,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,4,0.1072,False,False,False,True
R1642J,R1642J,RepFR1,X,4,-999,5,0.1023,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,0,0.0574,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,1,0.0938,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,2,0.0965,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,3,0.0911,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,4,0.0972,False,False,False,True
R1642J,R1642J,RepFR1,X,5,-999,5,0.0912,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,0,0.0792,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,1,0.1118,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,2,0.1125,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,3,0.1183,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,4,0.0905,False,False,False,True
R1642J,R1642J,RepFR1,X,6,-999,5,0.0939,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,0,0.0511,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,1,0.0856,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,2,0.1093,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,3,0.1087,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,4,0.1113,False,False,False,True
R1642J,R1642J,RepFR2,X,0,-999,5,0.1322,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,0,0.0671,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,1,0.0998,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,2,0.1037,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,3,0.1073,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,4,0.1049,False,False,False,True
R1642J,R1642J,RepFR2,X,1,-999,5,0.1049,False,False,False,True
R1642J,R1642J,catFR1,X,0,-999,0,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,0,-999,1,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,0,-999,2,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,0,-999,3,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,0,-999,4,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,0,-999,5,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,0,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,1,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,2,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,3,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,4,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,1,-999,5,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,0,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,1,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,2,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,3,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,4,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,2,-999,5,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,3,-999,0,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,3,-999,1,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,3,-999,3,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,3,-999,4,0.0,False,False,True,False
R1642J,R1642J,catFR1,X,3,-999,5,0.0,False,False,True,False
R1644T,R1644T,RepFR1,X,0,-999,0,0.0365,False,False,False,True
R1644T,R1644T,RepFR1,X,0,-999,1,0.0587,True,False,False,True
R1644T,R1644T,RepFR1,X,0,-999,2,0.0575,False,False,False,True
R1644T,R1644T,RepFR1,X,0,-999,3,0.0556,False,False,False,True
R1644T,R1644T,RepFR1,X,0,-999,4,0.0723,True,False,False,True
R1644T,R1644T,RepFR1,X,0,-999,5,0.0562,False,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,0,0.0638,False,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,1,0.0619,True,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,2,0.0626,False,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,3,0.0626,False,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,4,0.0625,False,False,False,True
R1644T,R1644T,RepFR1,X,1,-999,5,0.0625,False,False,False,True
R1644T,R1644T,RepFR1,X,2,-999,0,0.062,False,False,False,True
R1644T,R1644T,RepFR1,X,2,-999,1,0.08,False,False,False,True
R1644T,R1644T,RepFR1,X,2,-999,2,0.0613,False,False,False,True
R1644T,R1644T,RepFR1,X,2,-999,5,0.0613,False,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,0,0.0435,False,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,1,0.0435,True,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,2,0.062,False,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,3,0.062,False,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,4,0.0811,False,False,False,True
R1644T,R1644T,RepFR2,X,0,-999,5,0.062,True,False,False,True
R1646T,R1646T,catFR1,X,0,-999,0,0.0,False,False,True,False
R1646T,R1646T,catFR1,X,0,-999,1,0.0,False,False,True,False
R1646T,R1646T,catFR1,X,0,-999,2,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,0,-999,3,0.0,False,False,True,False
R1646T,R1646T,catFR1,X,0,-999,4,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,0,-999,5,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,1,-999,0,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,1,-999,1,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,1,-999,2,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,1,-999,3,0.0,False,False,True,False
R1646T,R1646T,catFR1,X,1,-999,4,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,1,-999,5,0.0,True,False,True,False
R1646T,R1646T,catFR1,X,2,-999,0,0.0086,False,False,True,False
R1646T,R1646T,catFR1,X,2,-999,1,0.0,False,False,True,False
R1646T,R1646T,catFR1,X,2,-999,2,0.0035,False,False,True,False
